,69,
790362180,0,
790376732,0,
790391292,0,
790405852,0,
790420412,64,
790436016,63,
790451612,6,
790466172,61,
790481772,16,
790497372,0,
790511932,0,
790526496,0,
790541052,0,
790555612,0,
790570180,39,
790585776,68,
790601376,0,
790615932,46,
790631536,50,
790647136,33,
790662736,0,
790677292,0,
790691864,0,
790706420,0,
790720980,29,
790736572,14,
790752172,70,
790767776,0,
790782340,39,
790797932,12,
790813532,0,
790828104,0,
790842656,0,
790857216,0,
790871772,0,
790886332,65,
790901936,38,
790917532,52,
790933136,40,
790948736,64,
790964336,13,
790979936,0,
790994496,0,
791009056,0,
791023632,0,
791038176,49,
791053776,10,
791069372,62,
791084976,8,
791099536,35,
791115136,58,
791130732,0,
791145292,0,
791159864,0,
791174416,0,
791188976,12,
791204572,63,
791220176,41,
791235776,61,
791251376,26,
791266972,43,
791282572,58,
791298172,18,
791313776,0,
791328336,0,
791342896,0,
791357464,0,
791372016,59,
791387612,38,
791403216,0,
791417772,62,
791433372,59,
791448976,32,
791464576,27,
791480176,0,
791494736,0,
791509296,0,
791523856,0,
791538412,35,
791554016,10,
791569616,74,
791585216,61,
791600812,51,
791616416,42,
791632016,13,
791647616,33,
791663216,0,
791677776,0,
791692344,0,
791706892,0,
791721452,29,
791737056,60,
791752652,69,
791768252,9,
791782812,42,
791798416,40,
791814016,3,
791828576,0,
791843136,0,
791857696,0,
791872252,15,
791887856,24,
791903452,16,
791919056,37,
791934652,18,
791950252,61,
791965856,59,
791981452,16,
791997056,0,
792011616,0,
792026180,0,
792040740,0,
792055296,0,
792069852,0,
792084412,61,
792100016,38,
792115612,62,
792131216,34,
792146812,22,
792162416,0,
792176976,0,
792191540,0,
792206092,19,
792221704,0,
792236256,18,
792251856,75,
792267456,48,
792283056,50,
792298656,44,
792314256,6,
792328820,0,
792343376,0,
792357944,0,
792372496,0,
792387056,58,
792402656,71,
792418256,60,
792433856,53,
792449456,59,
792465056,49,
792480652,18,
792496252,0,
792510812,0,
792525376,0,
792539936,0,
792554508,0,
792569056,49,
792584656,45,
792600252,45,
792615852,48,
792631456,56,
792647056,10,
792662656,0,
792677212,0,
792691784,0,
792706336,0,
792720896,0,
792735452,66,
792751056,66,
792766656,34,
792782256,53,
792797856,30,
792813456,0,
792828016,0,
792842576,0,
792857136,0,
792871692,6,
792886252,18,
792901856,58,
792917456,66,
792933052,40,
792948656,46,
792964256,38,
792979856,0,
792994416,0,
793008980,0,
793023544,0,
793038092,36,
793053696,27,
793069292,49,
793084892,68,
793100492,33,
793116096,57,
793131696,34,
793147296,45,
793162896,0,
793177460,0,
793192016,0,
793206576,0,
793221144,32,
793236736,51,
793252336,65,
793267936,58,
793283532,50,
793299136,37,
793314732,29,
793330336,0,
793344896,0,
793359456,0,
793374016,0,
793388576,0,
793403132,52,
793418732,29,
793434336,0,
793448896,48,
793464496,15,
793480096,0,
793494656,0,
793509216,0,
793523780,0,
793538336,40,
793553940,31,
793569536,32,
793585136,59,
793600736,57,
793616332,22,
793631936,48,
793647536,63,
793663136,0,
793677692,0,
793692260,0,
793706816,0,
793721376,25,
793736972,15,
793752584,63,
793768176,8,
793782736,63,
793798332,48,
793813932,0,
793828496,0,
793843060,0,
793857616,0,
793872172,0,
793886744,40,
793902336,14,
793917936,67,
793933536,59,
793949136,38,
793964736,55,
793980336,0,
793994900,0,
794009456,0,
794024012,0,
794038576,9,
794053136,8,
794067692,66,
794083296,61,
794098896,41,
794114492,41,
794130096,0,
794144652,0,
794159220,0,
794173776,0,
794188340,58,
794203936,15,
794219540,68,
794235136,65,
794250732,20,
794266336,40,
794281932,21,
794297532,0,
794312092,0,
794326652,0,
794341212,0,
794355784,0,
794370336,0,
794384896,33,
794400492,55,
794416096,54,
794431696,27,
794447296,29,
794462896,0,
794477452,0,
794492016,0,
794506576,0,
794521140,0,
794535692,43,
794551304,29,
794566896,29,
794582496,23,
794598092,61,
794613692,0,
794628260,0,
794642820,0,
794657376,0,
794671936,13,
794687540,13,
794703136,60,
794718732,68,
794734336,65,
794749936,26,
794765536,49,
794781136,53,
794796736,15,
794812332,0,
794826896,0,
794841460,0,
794856016,0,
794870576,22,
794886180,30,
794901776,71,
794917376,28,
794932976,55,
794948572,24,
794964176,36,
794979772,10,
794995376,0,
795009932,0,
795024496,0,
795039056,0,
795053620,37,
795069212,76,
795084816,63,
795100416,32,
795116016,32,
795131616,36,
795147216,33,
795162816,0,
795177376,0,
795191936,0,
795206496,0,
795221060,12,
795236652,28,
795252256,42,
795267856,69,
795283464,56,
795299056,34,
795314652,60,
795330252,0,
795344812,0,
795359372,0,
795373940,0,
795388496,9,
795403056,64,
795418660,37,
795434256,73,
795449852,52,
795465456,46,
795481052,46,
795496656,4,
795511216,0,
795525780,0,
795540336,0,
795554896,20,
795570492,51,
795586096,69,
795601692,45,
795617296,73,
795632896,62,
795648492,52,
795664096,32,
795679692,26,
795695292,0,
795709852,0,
795724412,0,
795738972,0,
795753544,62,
795769136,51,
795784732,54,
795800332,52,
795815944,54,
795831536,37,
795847136,0,
795861692,0,
795876252,0,
795890816,0,
795905376,0,
795919940,62,
795935536,30,
795951140,83,
795966736,33,
795982336,56,
795997932,46,
796013536,0,
796028096,0,
796042656,0,
796057216,0,
796071776,19,
796087376,31,
796102976,51,
796118576,58,
796134172,66,
796149780,63,
796165376,67,
796180976,53,
796196576,0,
796211132,0,
796225696,0,
796240256,0,
796254816,66,
796270416,59,
796286016,69,
796301616,63,
796317216,23,
796332816,59,
796348424,28,
796364016,9,
796378576,0,
796393132,0,
796407692,0,
796422260,10,
796437856,6,
796452416,61,
796468016,70,
796483616,47,
796499216,43,
796514812,48,
796530412,43,
796546016,0,
796560580,0,
796575136,0,
796589700,0,
796604256,14,
796619856,20,
796635452,69,
796651056,67,
796666652,43,
796682260,25,
796697856,52,
796713456,0,
796728012,0,
796742572,0,
796757136,0,
796771696,0,
796786256,70,
796801856,57,
796817460,78,
796833056,60,
796848652,51,
796864256,15,
796879856,18,
796895452,0,
796910012,0,
796924576,0,
796939136,0,
796953696,62,
796969296,68,
796984892,48,
797000492,62,
797016096,61,
797031696,23,
797047296,34,
797062896,0,
797077452,0,
797092016,0,
797106576,0,
797121136,0,
797135696,49,
797151300,47,
797166896,52,
797182496,54,
797198092,59,
797213704,56,
797229296,0,
797243856,0,
797258412,0,
797272972,0,
797287536,39,
797303136,57,
797318736,68,
797334336,11,
797349940,40,
797365536,35,
797381136,56,
797396732,0,
797411292,0,
797425860,0,
797440420,0,
797454976,57,
797470576,54,
797486176,6,
797500736,36,
797516336,40,
797531932,44,
797547540,47,
797563136,0,
797577700,0,
797592252,0,
797606812,0,
797621372,23,
797636976,38,
797652576,46,
797668176,68,
797683776,52,
797699372,50,
797714976,53,
797730572,60,
797746184,0,
797760736,0,
797775296,0,
797789860,0,
797804416,10,
797820016,46,
797835616,41,
797851216,35,
797866816,49,
797882420,43,
797898016,34,
797913616,0,
797928172,0,
797942732,0,
797957300,0,
797971856,0,
797986416,64,
798002016,67,
798017616,50,
798033216,64,
798048812,48,
798064416,42,
798080020,0,
798094576,0,
798109136,0,
798123692,0,
798138252,55,
798153856,33,
798169456,66,
798185056,52,
798200656,52,
798216260,55,
798231856,26,
798247456,23,
798263052,0,
798277612,0,
798292176,0,
798306740,0,
798321300,0,
798335856,63,
798351456,66,
798367056,48,
798382652,45,
798398252,58,
798413860,4,
798428416,0,
798442976,0,
798457532,0,
798472092,0,
798486656,62,
798502256,55,
798517856,66,
798533456,56,
798549060,34,
798564652,56,
798580256,0,
798594812,0,
798609372,0,
798623940,0,
798638496,0,
798653056,26,
798668656,55,
798684256,74,
798699856,55,
798715456,52,
798731056,40,
798746656,0,
798761216,0,
798775780,0,
798790332,0,
798804892,18,
798820496,49,
798836096,7,
798850656,32,
798866256,48,
798881856,32,
798897452,55,
798913056,11,
798928652,0,
798943212,0,
798957776,0,
798972336,0,
798986900,51,
799002496,17,
799018096,63,
799033692,67,
799049296,63,
799064896,54,
799080500,0,
799095056,0,
799109616,0,
799124172,0,
799138732,0,
799153296,37,
799168896,48,
799184496,71,
799200096,53,
799215696,43,
799231296,45,
799246892,47,
799262496,0,
799277068,0,
799291620,0,
799306176,0,
799320736,66,
799336336,47,
799351936,40,
799367536,36,
799383136,56,
799398736,55,
799414336,51,
799429936,0,
799444496,0,
799459052,0,
799473612,0,
799488180,0,
799502736,41,
799518336,50,
799533936,49,
799549536,34,
799565136,59,
799580736,50,
799596332,0,
799610904,0,
799625456,0,
799640020,0,
799654572,0,
799669132,65,
799684736,50,
799700336,58,
799715932,63,
799731532,16,
799747136,19,
799762736,44,
799778336,0,
799792892,0,
799807452,0,
799822020,0,
799836580,16,
799852176,33,
799867772,40,
799883372,8,
799897932,30,
799913536,0,
799928092,0,
799942668,0,
799957216,0,
799971776,0,
799986336,66,
800001936,56,
800017536,61,
800033136,53,
800048736,44,
800064332,57,
800079936,23,
800095532,0,
800110092,0,
800124656,0,
800139212,0,
800153776,23,
800169376,71,
800184976,75,
800200572,64,
800216176,65,
800231776,59,
800247376,57,
800262976,0,
800277544,0,
800292096,0,
800306656,0,
800321212,27,
800336812,65,
800352412,38,
800368016,35,
800383616,25,
800399212,28,
800414816,53,
800430416,28,
800446016,35,
800461612,0,
800476184,0,
800490736,0,
800505296,0,
800519852,40,
800535456,39,
800551056,62,
800566652,62,
800582256,31,
800597852,46,
800613456,15,
800629056,0,
800643616,0,
800658172,0,
800672732,0,
800687300,42,
800702896,56,
800718496,51,
800734096,51,
800749696,42,
800765296,45,
800780896,46,
800796492,37,
800812096,0,
800826660,0,
800841216,0,
800855772,0,
800870332,3,
800884896,70,
800900492,68,
800916096,44,
800931692,54,
800947296,13,
800962896,0,
800977452,0,
800992016,0,
801006572,0,
801021136,10,
801036736,14,
801052336,64,
801067936,75,
801083536,66,
801099136,37,
801114736,22,
801130332,25,
801145936,11,
801161536,0,
801176096,0,
801190652,0,
801205212,26,
801220816,0,
801235372,38,
801250976,33,
801266572,63,
801282172,26,
801297776,57,
801313376,50,
801328976,10,
801344576,0,
801359140,0,
801373696,0,
801388252,0,
801402812,31,
801418416,39,
801434016,65,
801449616,63,
801465216,37,
801480816,59,
801496416,0,
801510976,0,
801525536,0,
801540108,0,
801554652,8,
801569212,66,
801584816,55,
801600416,47,
801616016,53,
801631616,60,
801647216,16,
801662812,48,
801678412,0,
801692972,0,
801707532,0,
801722096,3,
801736656,64,
801752256,55,
801767856,57,
801783456,49,
801799056,39,
801814656,60,
801830256,55,
801845856,0,
801860412,0,
801874984,0,
801889536,0,
801904100,5,
801918652,60,
801934256,51,
801949856,46,
801965452,45,
801981056,58,
801996652,32,
802012252,0,
802026812,0,
802041372,0,
802055936,0,
802070496,26,
802086096,53,
802101696,68,
802117296,77,
802132896,35,
802148496,42,
802164096,14,
802179696,26,
802195292,0,
802209864,0,
802224420,0,
802238976,0,
802253532,18,
802269136,78,
802284736,70,
802300336,66,
802315936,53,
802331532,40,
802347136,61,
802362736,32,
802378336,0,
802392892,0,
802407464,0,
802422016,0,
802436580,16,
802452172,53,
802467772,60,
802483372,32,
802498976,56,
802514576,38,
802530176,35,
802545776,0,
802560340,0,
802574900,0,
802589452,0,
802604012,55,
802619616,43,
802635216,49,
802650816,63,
802666412,35,
802682016,40,
802697616,48,
802713216,0,
802727776,0,
802742340,0,
802756896,0,
802771456,0,
802786012,44,
802801612,53,
802817216,57,
802832816,52,
802848416,45,
802864016,18,
802879616,8,
802894176,0,
802908740,0,
802923296,0,
802937868,0,
802952416,70,
802968016,71,
802983612,58,
802999216,54,
803014816,55,
803030412,37,
803046016,0,
803060572,0,
803075144,0,
803089696,0,
803104256,0,
803118812,55,
803134412,52,
803150016,9,
803164580,17,
803180176,45,
803195772,0,
803210340,0,
803224896,0,
803239456,0,
803254012,1,
803268572,68,
803284176,64,
803299772,37,
803315376,64,
803330976,44,
803346576,20,
803362176,0,
803376736,0,
803391296,0,
803405864,0,
803420416,0,
803434980,32,
803450572,67,
803466176,49,
803481776,44,
803497376,42,
803512976,0,
803527532,0,
803542100,0,
803556656,0,
803571216,0,
803585772,35,
803601372,74,
803616976,76,
803632572,27,
803648176,51,
803663776,23,
803679372,44,
803694976,0,
803709532,0,
803724092,0,
803738664,0,
803753216,16,
803768812,59,
803784416,59,
803800016,58,
803815616,49,
803831216,19,
803846812,34,
803862412,21,
803878016,0,
803892576,0,
803907140,0,
803921696,0,
803936268,0,
803950812,27,
803966416,0,
803980972,56,
803996576,19,
804012176,0,
804026740,0,
804041296,0,
804055856,0,
804070424,0,
804084976,70,
804100572,41,
804116176,26,
804131772,42,
804147376,51,
804162976,23,
804178576,0,
804193132,0,
804207696,0,
804222256,0,
804236820,0,
804251372,51,
804266972,65,
804282576,53,
804298176,54,
804313772,18,
804329376,61,
804344976,0,
804359540,0,
804374096,0,
804388656,0,
804403224,0,
804417776,45,
804433376,32,
804448972,43,
804464572,50,
804480176,66,
804495776,0,
804510332,0,
804524892,0,
804539464,0,
804554020,19,
804569612,0,
804584176,57,
804599776,60,
804615372,59,
804630976,42,
804646576,38,
804662176,0,
804676736,0,
804691296,0,
804705860,0,
804720416,38,
804736020,61,
804751616,43,
804767216,69,
804782816,30,
804798412,57,
804814016,50,
804829616,55,
804845216,0,
804859772,0,
804874340,0,
804888896,0,
804903456,50,
804919052,0,
804933612,72,
804949212,24,
804964816,53,
804980416,51,
804996016,56,
805011616,0,
805026176,0,
805040732,0,
805055292,0,
805069864,0,
805084416,58,
805100016,74,
805115616,60,
805131212,56,
805146816,5,
805161376,0,
805175936,0,
805190496,0,
805205060,0,
805219620,67,
805235216,34,
805250812,56,
805266416,13,
805282016,58,
805297616,62,
805313212,60,
805328812,0,
805343380,0,
805357936,0,
805372496,0,
805387056,16,
805402660,28,
805418256,41,
805433852,50,
805449456,5,
805464012,18,
805479616,34,
805495216,0,
805509780,0,
805524336,0,
805538892,0,
805553456,25,
805569056,53,
805584652,66,
805600264,31,
805615856,53,
805631456,51,
805647052,34,
805662652,26,
805678256,0,
805692816,0,
805707376,0,
805721936,0,
805736504,7,
805751056,57,
805766656,61,
805782252,65,
805797852,55,
805813452,55,
805829056,0,
805843616,0,
805858176,0,
805872736,0,
805887296,0,
805901860,59,
805917452,49,
805933064,67,
805948656,57,
805964256,48,
805979856,66,
805995452,0,
806010016,0,
806024580,0,
806039136,0,
806053696,41,
806069300,0,
806083856,57,
806099456,60,
806115056,20,
806130652,52,
806146256,32,
806161856,0,
806176416,0,
806190976,0,
806205536,0,
806220096,0,
806234656,0,
806249212,35,
806264816,64,
806280416,63,
806296016,0,
806310572,0,
806325132,0,
806339696,0,
806354256,0,
806368820,59,
806384412,48,
806400016,70,
806415616,49,
806431216,57,
806446816,63,
806462412,52,
806478016,0,
806492580,0,
806507136,0,
806521696,0,
806536260,0,
806550820,64,
806566416,41,
806582016,60,
806597616,14,
806613216,52,
806628812,0,
806643372,0,
806657932,0,
806672496,0,
806687056,8,
806701620,13,
806717212,71,
806732816,66,
806748412,33,
806764016,29,
806779616,10,
806795216,49,
806810816,0,
806825376,0,
806839940,0,
806854496,0,
806869060,4,
806883620,50,
806899216,74,
806914816,59,
806930412,58,
806946016,52,
806961612,0,
806976172,0,
806990732,0,
807005300,0,
807019856,31,
807035456,63,
807051052,0,
807065624,12,
807081216,54,
807096812,38,
807112416,34,
807128016,0,
807142576,0,
807157136,0,
807171700,0,
807186256,52,
807201860,67,
807217452,40,
807233056,52,
807248656,37,
807264264,57,
807279856,51,
807295456,18,
807311052,0,
807325612,0,
807340180,0,
807354740,0,
807369296,0,
807383856,56,
807399460,70,
807415056,43,
807430656,39,
807446256,35,
807461852,0,
807476420,0,
807490976,0,
807505536,0,
807520096,16,
807535696,25,
807551296,49,
807566896,38,
807582492,73,
807598096,46,
807613696,58,
807629296,40,
807644896,0,
807659452,0,
807674016,0,
807688580,0,
807703136,7,
807717696,61,
807733300,63,
807748896,19,
807764496,40,
807780096,54,
807795692,28,
807811292,0,
807825852,0,
807840412,0,
807854972,0,
807869540,28,
807885136,62,
807900736,0,
807915296,62,
807930900,51,
807946492,25,
807962096,41,
807977696,0,
807992252,0,
808006816,0,
808021380,0,
808035936,0,
808050496,38,
808066100,46,
808081696,20,
808097296,54,
808112896,50,
808128492,55,
808144096,0,
808158656,0,
808173216,0,
808187776,0,
808202336,0,
808216896,26,
808232496,28,
808248096,59,
808263700,64,
808279292,34,
808294896,0,
808309456,0,
808324016,0,
808338576,0,
808353136,10,
808368732,12,
808384332,16,
808399936,56,
808415536,46,
808431136,59,
808446732,43,
808462344,43,
808477936,0,
808492496,0,
808507052,0,
808521612,0,
808536180,20,
808551776,32,
808567376,48,
808582976,51,
808598576,59,
808614176,50,
808629776,57,
808645372,0,
808659932,0,
808674500,0,
808689056,0,
808703616,0,
808718176,31,
808733776,7,
808748340,67,
808763936,45,
808779532,40,
808795144,36,
808810736,0,
808825296,0,
808839852,0,
808854412,0,
808868976,1,
808883540,68,
808899136,56,
808914732,60,
808930336,47,
808945936,31,
808961532,29,
808977136,0,
808991692,0,
809006260,0,
809020816,0,
809035376,12,
809050976,56,
809066576,70,
809082172,39,
809097776,61,
809113372,49,
809128976,20,
809144572,42,
809160176,0,
809174736,0,
809189296,0,
809203856,0,
809218416,51,
809234016,52,
809249612,64,
809265216,67,
809280816,59,
809296416,53,
809312016,42,
809327624,6,
809342176,0,
809356740,0,
809371296,0,
809385856,65,
809401456,34,
809417056,64,
809432652,56,
809448256,60,
809463860,64,
809479456,61,
809495056,10,
809510652,22,
809526252,0,
809540816,0,
809555376,0,
809569940,0,
809584496,0,
809599056,17,
809614652,72,
809630256,57,
809645856,38,
809661460,36,
809677056,0,
809691620,0,
809706172,0,
809720732,0,
809735300,11,
809750896,64,
809766496,50,
809782096,35,
809797696,36,
809813296,56,
809828896,55,
809844492,0,
809859052,0,
809873616,0,
809888176,0,
809902740,8,
809917296,40,
809932896,55,
809948496,67,
809964096,51,
809979692,52,
809995296,49,
810010896,16,
810026496,0,
810041052,0,
810055612,0,
810070180,0,
810084740,59,
810100336,30,
810115936,47,
810131536,45,
810147136,48,
810162736,38,
810178332,41,
810193940,0,
810208500,0,
810223060,0,
810237612,0,
810252172,22,
810267776,54,
810283376,49,
810298976,55,
810314572,39,
810330176,36,
810345776,42,
810361376,63,
810376976,0,
810391532,0,
810406096,0,
810420656,11,
810436256,0,
810450812,57,
810466412,54,
810482016,63,
810497616,49,
810513216,22,
810528820,48,
810544416,48,
810560016,18,
810575616,0,
810590172,0,
810604740,0,
810619296,0,
810633856,0,
810648416,60,
810664016,62,
810679612,47,
810695216,32,
810710816,10,
810726416,0,
810740976,0,
810755536,0,
810770092,0,
810784652,31,
810800256,50,
810815856,55,
810831456,44,
810847056,48,
810862660,49,
810878256,17,
810893856,40,
810909452,0,
810924012,0,
810938576,0,
810953136,0,
810967700,5,
810982256,46,
810997856,64,
811013452,66,
811029056,61,
811044652,9,
811059224,19,
811074816,0,
811089376,0,
811103932,0,
811118492,0,
811133056,0,
811147616,77,
811163216,34,
811178816,59,
811194420,12,
811210016,0,
811224572,0,
811239136,0,
811253696,0,
811268256,22,
811283856,63,
811299456,39,
811315052,63,
811330656,60,
811346256,44,
811361856,36,
811377452,17,
811393056,0,
811407616,0,
811422180,0,
811436732,0,
811451292,44,
811466896,48,
811482492,47,
811498096,69,
811513692,66,
811529292,52,
811544896,14,
811560496,50,
811576096,0,
811590668,0,
811605216,0,
811619776,0,
811634336,7,
811648896,46,
811664496,76,
811680096,26,
811695696,42,
811711292,31,
811726896,0,
811741456,0,
811756016,0,
811770572,0,
811785132,2,
811799696,65,
811815296,69,
811830892,20,
811846492,36,
811862096,55,
811877696,59,
811893296,0,
811907852,0,
811922412,0,
811936976,0,
811951540,0,
811966100,26,
811981696,69,
811997296,66,
812012896,29,
812028496,59,
812044096,50,
812059696,0,
812074256,0,
812088820,0,
812103372,0,
812117932,0,
812132496,65,
812148096,39,
812163692,51,
812179292,49,
812194896,34,
812210496,16,
812226096,20,
812241692,0,
812256268,0,
812270816,0,
812285376,0,
812299940,58,
812315536,60,
812331136,51,
812346736,63,
812362336,44,
812377936,54,
812393540,0,
812408100,0,
812422660,0,
812437212,0,
812451772,0,
812466336,34,
812481936,46,
812497536,61,
812513136,41,
812528736,55,
812544336,29,
812559936,40,
812575536,0,
812590104,0,
812604656,0,
812619216,0,
812633772,0,
812648332,71,
812663936,59,
812679536,49,
812695136,32,
812710732,63,
812726336,0,
812740900,0,
812755456,0,
812770012,0,
812784572,0,
812799136,33,
812814732,62,
812830336,74,
812845936,58,
812861536,45,
812877136,12,
812892736,20,
812908332,0,
812922904,0,
812937456,0,
812952020,0,
812966572,36,
812982176,49,
812997776,44,
813013376,56,
813028972,64,
813044572,44,
813060176,0,
813074732,0,
813089292,0,
813103856,0,
813118416,3,
813132976,5,
813147540,64,
813163136,26,
813178732,48,
813194336,53,
813209936,0,
813224500,0,
813239052,0,
813253612,0,
813268176,0,
813282736,63,
813298336,48,
813313936,69,
813329536,57,
813345136,21,
813360732,62,
813376332,12,
813391936,0,
813406500,0,
813421056,0,
813435612,0,
813450172,29,
813465776,40,
813481376,73,
813496976,78,
813512572,50,
813528176,42,
813543776,23,
813559376,0,
813573936,0,
813588504,0,
813603056,0,
813617616,0,
813632172,66,
813647776,60,
813663372,60,
813678976,63,
813694576,58,
813710176,33,
813725776,0,
813740340,0,
813754896,0,
813769452,0,
813784012,42,
813799616,41,
813815216,70,
813830812,64,
813846412,50,
813862016,47,
813877616,45,
813893216,31,
813908812,18,
813924416,0,
813938980,0,
813953536,0,
813968092,0,
813982652,39,
813998252,50,
814013856,42,
814029456,55,
814045052,55,
814060656,40,
814076256,0,
814090820,0,
814105376,0,
814119948,0,
814134496,16,
814150096,58,
814165692,69,
814181292,62,
814196896,65,
814212496,34,
814228096,63,
814243692,12,
814259296,0,
814273856,0,
814288416,0,
814302972,0,
814317532,0,
814332100,0,
814346660,59,
814362256,45,
814377852,41,
814393456,28,
814409056,0,
814423620,0,
814438176,0,
814452748,0,
814467296,0,
814481856,46,
814497456,30,
814513056,57,
814528656,64,
814544256,22,
814559852,39,
814575452,0,
814590024,0,
814604576,0,
814619136,0,
814633692,36,
814649296,62,
814664896,62,
814680492,61,
814696096,58,
814711692,46,
814727292,61,
814742896,46,
814758496,0,
814773052,0,
814787624,0,
814802176,0,
814816736,0,
814831292,51,
814846892,4,
814861456,56,
814877056,53,
814892656,17,
814908256,0,
814922820,0,
814937376,0,
814951936,0,
814966492,66,
814982096,33,
814997696,67,
815013296,69,
815028896,48,
815044496,57,
815060096,62,
815075692,0,
815090256,0,
815104816,0,
815119384,0,
815133936,18,
815149536,50,
815165132,57,
815180732,57,
815196336,56,
815211936,34,
815227536,55,
815243136,36,
815258736,0,
815273296,0,
815287860,0,
815302412,0,
815316972,22,
815332572,32,
815348176,58,
815363776,64,
815379372,39,
815394976,56,
815410576,33,
815426176,0,
815440736,0,
815455300,0,
815469856,0,
815484416,10,
815500012,0,
815514572,59,
815530176,45,
815545776,60,
815561376,46,
815576976,51,
815592576,0,
815607136,0,
815621700,0,
815636256,0,
815650828,0,
815665376,33,
815680976,34,
815696572,43,
815712176,55,
815727776,64,
815743376,38,
815758972,15,
815774576,0,
815789136,0,
815803696,0,
815818256,0,
815832812,44,
815848412,46,
815864016,14,
815879616,43,
815895216,51,
815910816,24,
815926416,36,
815942016,0,
815956576,0,
815971136,0,
815985704,0,
816000256,0,
816014816,23,
816030412,75,
816046016,50,
816061616,42,
816077216,58,
816092816,34,
816108412,0,
816122980,0,
816137532,0,
816152092,0,
816166656,0,
816181216,53,
816196816,64,
816212416,61,
816228012,38,
816243616,49,
816259216,35,
816274816,0,
816289376,0,
816303936,0,
816318504,0,
816333056,50,
816348652,62,
816364256,72,
816379852,66,
816395456,32,
816411056,16,
816426656,34,
816442252,58,
816457856,0,
816472420,0,
816486976,0,
816501536,0,
816516108,19,
816531696,62,
816547296,46,
816562896,73,
816578492,61,
816594096,62,
816609692,6,
816624252,0,
816638812,0,
816653384,0,
816667932,0,
816682492,35,
816698096,6,
816712652,67,
816728256,45,
816743856,38,
816759456,67,
816775056,0,
816789616,0,
816804176,0,
816818736,0,
816833292,56,
816848904,16,
816864496,60,
816880096,56,
816895692,63,
816911296,37,
816926896,51,
816942492,23,
816958096,2,
816972656,0,
816987216,0,
817001776,0,
817016336,27,
817031936,22,
817047532,47,
817063136,0,
817077700,30,
817093296,35,
817108896,42,
817124496,0,
817139056,0,
817153620,0,
817168176,0,
817182744,35,
817198336,65,
817213936,82,
817229536,66,
817245136,16,
817260736,37,
817276336,53,
817291932,0,
817306492,0,
817321060,0,
817335612,0,
817350176,49,
817365772,39,
817381384,4,
817395936,74,
817411532,60,
817427132,40,
817442732,12,
817458332,0,
817472900,0,
817487456,0,
817502016,0,
817516584,0,
817531136,20,
817546732,52,
817562336,63,
817577932,60,
817593532,53,
817609136,11,
817624732,0,
817639292,0,
817653860,0,
817668416,0,
817682976,11,
817698572,45,
817714184,60,
817729776,49,
817745376,55,
817760976,44,
817776572,61,
817792176,16,
817807776,0,
817822336,0,
817836896,0,
817851460,0,
817866016,59,
817881612,52,
817897212,67,
817912812,66,
817928412,48,
817944016,48,
817959612,18,
817975212,0,
817989776,0,
818004340,0,
818018896,0,
818033456,0,
818048024,59,
818063616,69,
818079216,24,
818094816,9,
818109372,60,
818124976,34,
818140572,0,
818155136,0,
818169696,0,
818184260,0,
818198820,33,
818214416,21,
818230012,68,
818245616,64,
818261216,58,
818276816,30,
818292412,57,
818308016,0,
818322576,0,
818337140,0,
818351696,0,
818366256,16,
818381860,57,
818397456,32,
818413056,72,
818428656,71,
818444256,48,
818459856,17,
818475456,37,
818491056,16,
818506656,0,
818521216,0,
818535776,0,
818550336,0,
818564896,42,
818580500,46,
818596096,69,
818611692,68,
818627296,37,
818642892,46,
818658492,62,
818674096,7,
818688660,0,
818703216,0,
818717772,0,
818732336,0,
818746896,31,
818762492,75,
818778096,67,
818793696,63,
818809296,33,
818824896,41,
818840492,0,
818855056,0,
818869616,0,
818884176,0,
818898736,35,
818914340,63,
818929936,32,
818945532,56,
818961132,63,
818976732,45,
818992336,40,
819007936,0,
819022496,0,
819037056,0,
819051612,0,
819066176,0,
819080736,58,
819096332,37,
819111948,0,
819126492,51,
819142096,58,
819157692,15,
819173296,0,
819187856,0,
819202416,0,
819216972,14,
819232576,0,
819247144,58,
819262736,73,
819278336,59,
819293936,37,
819309532,49,
819325136,0,
819339696,0,
819354260,0,
819368812,0,
819383376,31,
819398976,28,
819414576,5,
819429136,59,
819444744,50,
819460332,41,
819475936,62,
819491536,0,
819506092,0,
819520656,0,
819535220,0,
819549780,0,
819564332,31,
819579936,55,
819595536,58,
819611136,58,
819626736,58,
819642332,46,
819657936,35,
819673536,0,
819688092,0,
819702652,0,
819717220,0,
819731776,14,
819747376,60,
819762976,49,
819778580,7,
819793136,58,
819808736,47,
819824332,45,
819839932,0,
819854496,0,
819869060,0,
819883616,0,
819898172,53,
819913776,0,
819928336,55,
819943936,46,
819959536,39,
819975132,63,
819990736,29,
820006336,0,
820020896,0,
820035452,0,
820050020,0,
820064580,31,
820080176,51,
820095776,62,
820111380,59,
820126976,55,
820142576,61,
820158176,19,
820173772,0,
820188340,0,
820202896,0,
820217456,0,
820232016,0,
820246584,76,
820262176,24,
820277776,25,
820293376,49,
820308972,36,
820324572,0,
820339132,0,
820353696,0,
820368252,0,
820382820,0,
820397380,18,
820412976,70,
820428572,67,
820444176,48,
820459776,46,
820475376,45,
820490976,0,
820505532,0,
820520096,0,
820534656,0,
820549212,32,
820564812,54,
820580416,12,
820596016,55,
820611616,68,
820627216,52,
820642824,53,
820658416,17,
